img_path,phase,cell_line,cell_line_sex,passage,treatment,treatment_raw,magnification,flask_size,o2_percent,seeding_density,microscope,image_date,extension,study_part,percent_oxygen,treatment_norm,time_point_x,sample_id,time_point_y,pdl,pdl_norm,pdl_bin,percent_lifespan,clinical_condition,donor_age,cell_type,days_grown,telomere_length,mtdna_cn,cell_size,cell_volume,seahorse_respiration,seahorse_ecar,rnaseq_id,methylation_basename,clock_horvath1,clock_phenoage,clock_grimage,clock_mitotic,clock_dnamtl,clock_dnamsen,clock_dunedin,has_image,has_pdl,has_rna,has_methylation,has_telomere,has_mtdna,n_modalities,unmatched_reason,rna_geo_sample_id,rna_title,rna_source_name,rna_organism,rna_geo_accession,rna_char_study_sample_id,rna_char_cell_line_group,rna_char_unique_variable_name,rna_char_cell_line,rna_char_inhouse_cell_line_name,rna_char_cell_type,rna_char_sex,rna_char_clinical_condition,rna_char_donor_age,rna_char_study_part,rna_char_replicate_line,rna_char_treatments,rna_char_percent_oxygen,rna_char_date_of_passage,rna_char_time_of_passage,rna_char_pre_designated_time_point_udays,rna_char_passage,rna_char_pre_study_passages_udivisions,rna_char_days_grown_udays,rna_char_days_per_passage_udays,rna_char_cells_plated_umillioncells,rna_char_cells_counted_with_dead_umillioncells,rna_char_divisions_per_passage_udoublings,rna_char_population_doublings_utotal_divisions,rna_char_population_doubling_time_uhours_per_division,rna_char_rnaseq_well_position,rna_char_rnaseq_count_uread_transcripts,rna_char_rnaseq_yield,rna_char_rnaseq_quality,rna_char_rnaseq_base_30,rna_char_rnaseq_rin,rna_char_rnaseq_rnatotal_ng,rna_char_rnaseq_dv200,rna_char_rnaseq_dna_ng,rna_supplementary_files,rna_char_notes,meth_geo_sample_id,meth_title,meth_source_name,meth_organism,meth_geo_accession,meth_char_study_sample_id,meth_char_cell_line_group,meth_char_unique_variable_name,meth_char_cell_line_inhouse,meth_char_cell_line,meth_char_cell_type,meth_char_sex,meth_char_clinical_condition,meth_char_donor_age,meth_char_study_part,meth_char_replicate_line,meth_char_treatments,meth_char_percent_oxygen,meth_char_date_of_collection,meth_char_time_of_day,meth_char_pre_designated_time_point_udays,meth_char_passage,meth_char_pre_study_passages_udivisions,meth_char_days_grown_udays,meth_char_days_after_treatment_udays,meth_char_days_per_passage_udays,meth_char_cells_plated_umillioncells,meth_char_cells_counted_with_dead_umillioncells,meth_char_divisions_per_passage_udoublings,meth_char_population_doublings_utotal_divisions,meth_char_population_doubling_time_uhours_per_division,meth_char_dneasy_batch,meth_char_sample_plate,meth_char_slide,meth_char_array,meth_char_well,meth_supplementary_files,meth_char_notes,fold,fold_role
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-08/hFB12, DEX, P25, 2-5Mcells, 6-days growth, 20x.jpg",PhaseII,hFB12,,25,DEX,DEX,20,,,2-5Mcells,,,.jpg,2,21,DEX,,527.0,,41.09,0.6002921840671981,mid,,Normal,18.0,Primary Human Fibroblast (breast),120.96,0.66,728.41,20.135,4274.19,,,,203784950045_R05C01,45.54,42.12,31.72,336.68,5.19,-0.56,0.683344993,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435241,Methylation_HC1_sp2_Normal_DEX_ox21_p25,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,527.0,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p25,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,DEX,21.0,2018-12-08,15:00,,25.0,1.0,120.9583333,104.625,5.958333333,2.5,4.9335,0.980683414,41.08871614,145.8166804,7.0,WG6994409-MSA4,203784950045.0,R05C01,E08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435241/suppl/GSM5435241_203784950045_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435241/suppl/GSM5435241_203784950045_R05C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-03-13/hFB14, CTRL, P32, 500kcells, 28-days growth, 20x, senscence.jpg",PhaseII,hFB14,,32,Control,CTRL,20,,,500kcells,,,.jpg,2,21,Control,,423.0,,43.95,0.9779706274815763,late,,Normal,0.0,Primary Human Fibroblast (foreskin),188.71,0.32,965.17,16.06,2168.88,,,,203784950082_R01C01,61.28,56.14,26.75,365.54,5.1,8.72,0.85249765,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435212,Methylation_HC3_sp2_Normal_Control_ox21_p32,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,423.0,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p32,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,1.0,Control,21.0,2019-02-13,22:00,,32.0,5.0,188.7083333,171.4583333,48.33333333,0.5,1.617,1.693319679,43.95399866,685.044894,6.0,WG6994416-MSA4,203784950082.0,R01C01,A08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435212/suppl/GSM5435212_203784950082_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435212/suppl/GSM5435212_203784950082_R01C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2019-03-13/hFB14, CTRL, P32, 500kcells, 28-days growth, 10x, senscence.jpg",PhaseII,hFB14,,32,Control,CTRL,10,,,500kcells,,,.jpg,2,21,Control,,423.0,,43.95,0.9779706274815763,late,,Normal,0.0,Primary Human Fibroblast (foreskin),188.71,0.32,965.17,16.06,2168.88,,,,203784950082_R01C01,61.28,56.14,26.75,365.54,5.1,8.72,0.85249765,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435212,Methylation_HC3_sp2_Normal_Control_ox21_p32,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179847,423.0,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p32,hFB14,HC3,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,1.0,Control,21.0,2019-02-13,22:00,,32.0,5.0,188.7083333,171.4583333,48.33333333,0.5,1.617,1.693319679,43.95399866,685.044894,6.0,WG6994416-MSA4,203784950082.0,R01C01,A08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435212/suppl/GSM5435212_203784950082_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435212/suppl/GSM5435212_203784950082_R01C01_Red.idat.gz,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB12, Mod+DEX, P28, 2-3Mcells, 8-days growth, 20x.jpg",PhaseII,hFB12,,28,Oligomycin+DEX,Mod+DEX,20,,,2-3Mcells,,,.jpg,2,21,Oligomycin+DEX,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,0,phaseII_treatment_discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB12, CTRL, P28, 2-5Mcells, 8-days growth, 20x.jpg",PhaseII,hFB12,,28,Control,CTRL,20,,,2-5Mcells,,,.jpg,2,21,Control,,340.0,,60.19,0.8793279766124276,late,,Normal,18.0,Primary Human Fibroblast (breast),142.88,0.43,506.75,23.985,7224.67,,,,203769830153_R04C01,13.72,42.82,42.1,345.26,5.59,-0.65,0.653701157,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435186,Methylation_HC1_sp2_Normal_Control_ox21_p28,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,340.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p28,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-12-30,13:00,,28.0,1.0,142.875,126.5416667,7.916666667,2.5,3.7944,0.601943679,60.1878563,315.6441487,5.0,WG6994416-MSA4,203769830153.0,R04C01,D03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435186/suppl/GSM5435186_203769830153_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435186/suppl/GSM5435186_203769830153_R04C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB7, DEX, P32, 2-3Mcells, 8-days growth, 10x.jpg",PhaseII,hFB7,,32,DEX,DEX,10,,,2-3Mcells,,,.jpg,2,21,DEX,,667.0,,28.83,0.7855585830848621,late,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),137.83,,,14.78,1690.53,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB12, Mod, P28, 2-5Mcells, 8-days growth, 10x.jpg",PhaseII,hFB12,,28,Oligomycin,Mod,10,,,2-5Mcells,,,.jpg,2,21,Oligomycin,,919.0,,37.79,0.5520818115332055,mid,,Normal,18.0,Primary Human Fibroblast (breast),142.88,,,,,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB12, Mod+DEX, P28, 2-3Mcells, 8-days growth, 10x.jpg",PhaseII,hFB12,,28,Oligomycin+DEX,Mod+DEX,10,,,2-3Mcells,,,.jpg,2,21,Oligomycin+DEX,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,0,phaseII_treatment_discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB12, CTRL, P28, 2-5Mcells, 8-days growth, 10x.jpg",PhaseII,hFB12,,28,Control,CTRL,10,,,2-5Mcells,,,.jpg,2,21,Control,,340.0,,60.19,0.8793279766124276,late,,Normal,18.0,Primary Human Fibroblast (breast),142.88,0.43,506.75,23.985,7224.67,,,,203769830153_R04C01,13.72,42.82,42.1,345.26,5.59,-0.65,0.653701157,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435186,Methylation_HC1_sp2_Normal_Control_ox21_p28,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,340.0,HC1_sp2_Normal_Control_ox21,HC1_sp2_Normal_Control_ox21_p28,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,Control,21.0,2018-12-30,13:00,,28.0,1.0,142.875,126.5416667,7.916666667,2.5,3.7944,0.601943679,60.1878563,315.6441487,5.0,WG6994416-MSA4,203769830153.0,R04C01,D03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435186/suppl/GSM5435186_203769830153_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435186/suppl/GSM5435186_203769830153_R04C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB7, DEX, P32, 2-3Mcells, 8-days growth, 20x.jpg",PhaseII,hFB7,,32,DEX,DEX,20,,,2-3Mcells,,,.jpg,2,21,DEX,,667.0,,28.83,0.7855585830848621,late,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),137.83,,,14.78,1690.53,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB12, Mod, P28, 2-5Mcells, 8-days growth, 20x.jpg",PhaseII,hFB12,,28,Oligomycin,Mod,20,,,2-5Mcells,,,.jpg,2,21,Oligomycin,,919.0,,37.79,0.5520818115332055,mid,,Normal,18.0,Primary Human Fibroblast (breast),142.88,,,,,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB12, DEX, P28, 2-5Mcells, 8-days growth, 20x.jpg",PhaseII,hFB12,,28,DEX,DEX,20,,,2-5Mcells,,,.jpg,2,21,DEX,,530.0,,43.86,0.6407596785881554,mid,,Normal,18.0,Primary Human Fibroblast (breast),142.88,0.66,803.24,18.17,3140.97,,,,203784950027_R02C01,46.98,27.43,31.98,277.57,5.37,-0.51,0.73002175,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435242,Methylation_HC1_sp2_Normal_DEX_ox21_p28,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,530.0,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p28,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,DEX,21.0,2018-12-30,13:00,,28.0,1.0,142.875,126.5416667,7.916666667,2.5,4.8675,0.961252884,43.86138901,197.6587048,7.0,WG6994417-MSA4,203784950027.0,R02C01,B06,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435242/suppl/GSM5435242_203784950027_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435242/suppl/GSM5435242_203784950027_R02C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB12, Oligo, P28, 1Mcells, 8-days growth, 10x.jpg",PhaseII,hFB12,,28,Oligomycin,Oligo,10,,,1Mcells,,,.jpg,2,21,Oligomycin,,919.0,,37.79,0.5520818115332055,mid,,Normal,18.0,Primary Human Fibroblast (breast),142.88,,,,,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB7, CTRL, P32, 2-5Mcells, 8-days growth, 20x.jpg",PhaseII,hFB7,,32,Control,CTRL,20,,,2-5Mcells,,,.jpg,2,21,Control,,479.0,,36.59,0.9970027247684742,late,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),143.79,,,19.32,3775.9,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB12, Oligo, P28, 1Mcells, 8-days growth, 20x.jpg",PhaseII,hFB12,,28,Oligomycin,Oligo,20,,,1Mcells,,,.jpg,2,21,Oligomycin,,919.0,,37.79,0.5520818115332055,mid,,Normal,18.0,Primary Human Fibroblast (breast),142.88,,,,,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB12, DEX, P28, 2-5Mcells, 8-days growth, 10x.jpg",PhaseII,hFB12,,28,DEX,DEX,10,,,2-5Mcells,,,.jpg,2,21,DEX,,530.0,,43.86,0.6407596785881554,mid,,Normal,18.0,Primary Human Fibroblast (breast),142.88,0.66,803.24,18.17,3140.97,,,,203784950027_R02C01,46.98,27.43,31.98,277.57,5.37,-0.51,0.73002175,True,True,False,True,True,True,3,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM5435242,Methylation_HC1_sp2_Normal_DEX_ox21_p28,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,530.0,HC1_sp2_Normal_DEX_ox21,HC1_sp2_Normal_DEX_ox21_p28,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18.0,2.0,1.0,DEX,21.0,2018-12-30,13:00,,28.0,1.0,142.875,126.5416667,7.916666667,2.5,4.8675,0.961252884,43.86138901,197.6587048,7.0,WG6994417-MSA4,203784950027.0,R02C01,B06,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435242/suppl/GSM5435242_203784950027_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435242/suppl/GSM5435242_203784950027_R02C01_Red.idat.gz,,0.0,0.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-12-30/hFB7, CTRL, P32, 2-5Mcells, 8-days growth, 10x.jpg",PhaseII,hFB7,,32,Control,CTRL,10,,,2-5Mcells,,,.jpg,2,21,Control,,479.0,,36.59,0.9970027247684742,late,,SURF1_Mutation,11.0,Primary Human Fibroblast (forearm),143.79,,,19.32,3775.9,,,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-16/hFB6, DEX, P26, 2-5Mcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB6,,26,DEX,DEX,20,175.0,,2-5Mcells,,,.jpg,2,21,DEX,,633.0,,22.37,0.8866428854186824,late,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),100.29,,,19.83,4082.88,26.22,12.56,55.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435645,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p26,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,633.0,SURF1_1_sp2_SURF1_Mutation_DEX_ox21,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p26,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1.0,2.0,0.0,DEX,21.0,2018-11-16,18:00,,26.0,7.0,100.2916667,4.916666667,2.5,4.111875,0.717868313,22.37447291,164.3755518,6.0,38799249.0,11639.0,35.68,92.76,9.6,1260.84,79.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-16/hFB14, Mod+DEX, P25, 2-5Mcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB14,,25,Oligomycin+DEX,Mod+DEX,10,175.0,,2-5Mcells,,,.jpg,2,21,Oligomycin+DEX,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,0,phaseII_treatment_discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-16/hFB14, Oligo, P25, 2-6Mcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB14,,25,Oligomycin,Oligo,20,175.0,,2-6Mcells,,,.jpg,2,21,Oligomycin,,978.0,,29.37,0.6535380507197701,mid,,Normal,0.0,Primary Human Fibroblast (foreskin),100.29,,,23.585,6869.2,7.3,42.02,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-16/hFB6, DEX, P26, 2-5Mcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB6,,26,DEX,DEX,10,175.0,,2-5Mcells,,,.jpg,2,21,DEX,,633.0,,22.37,0.8866428854186824,late,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),100.29,,,19.83,4082.88,26.22,12.56,55.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435645,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p26,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,633.0,SURF1_1_sp2_SURF1_Mutation_DEX_ox21,SURF1_1_sp2_SURF1_Mutation_DEX_ox21_p26,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1.0,2.0,0.0,DEX,21.0,2018-11-16,18:00,,26.0,7.0,100.2916667,4.916666667,2.5,4.111875,0.717868313,22.37447291,164.3755518,6.0,38799249.0,11639.0,35.68,92.76,9.6,1260.84,79.34,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-16/hFB14, Mod+DEX, P25, 2-5Mcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB14,,25,Oligomycin+DEX,Mod+DEX,20,175.0,,2-5Mcells,,,.jpg,2,21,Oligomycin+DEX,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,0,phaseII_treatment_discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-16/hFB14, Oligo, P25, 2-6Mcells, t175, 5-days growth, 10x.jpg",PhaseII,hFB14,,25,Oligomycin,Oligo,10,175.0,,2-6Mcells,,,.jpg,2,21,Oligomycin,,978.0,,29.37,0.6535380507197701,mid,,Normal,0.0,Primary Human Fibroblast (foreskin),100.29,,,23.585,6869.2,7.3,42.02,,,,,,,,,,True,True,False,False,False,False,0,matched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-16/hFB14, DEX, P25, 2-5Mcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB14,,25,DEX,DEX,20,175.0,,2-5Mcells,,,.jpg,2,21,DEX,,607.0,,34.38,0.7650200266852467,late,,Normal,0.0,Primary Human Fibroblast (foreskin),100.29,,,18.45,3288.42,52.19,5.46,99.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435689,HC3_sp2_Normal_DEX_ox21_p25,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,607.0,HC3_sp2_Normal_DEX_ox21,HC3_sp2_Normal_DEX_ox21_p25,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,0.0,DEX,21.0,2018-11-16,18:00,,25.0,5.0,100.2916667,4.916666667,2.5,3.7278,0.576396365,34.38499705,204.7202362,10.0,38288883.0,11487.0,35.06,89.5,9.8,1421.84,83.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-16/hFB14, CTRL, P25, 2-5Mcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB14,,25,Control,CTRL,20,175.0,,2-5Mcells,,,.jpg,2,21,Control,,416.0,,41.2,0.9167779261033207,late,,Normal,0.0,Primary Human Fibroblast (foreskin),100.29,,,22.795,6201.8,37.32,9.52,48.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435638,HC3_sp2_Normal_Control_ox21_p25,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,416.0,HC3_sp2_Normal_Control_ox21,HC3_sp2_Normal_Control_ox21_p25,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0.0,2.0,0.0,Control,21.0,2018-11-16,18:00,,25.0,5.0,100.2916667,4.916666667,2.5,4.3299,0.792405611,41.20049073,148.9136351,5.0,38124065.0,11437.0,35.5,91.89,10.0,1175.16,80.68,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
"/Volumes/SanDisk SSD 1TB/Storage/Data/Cellular_Lifespan_Study_Brightfield_Images/PhaseII/2018-11-16/hFB6, CTRL, P26, 2-5Mcells, t175, 5-days growth, 20x.jpg",PhaseII,hFB6,,26,Control,CTRL,20,175.0,,2-5Mcells,,,.jpg,2,21,Control,,445.0,,23.82,0.9441141497842206,late,,SURF1_Mutation,1.0,Primary Human Fibroblast (forearm),100.29,,,23.78,7041.0,1.6,34.74,6.0,,,,,,,,,True,True,True,False,False,False,1,matched,GSM5435596,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p26,Primary Human Fibroblast (forearm),Homo sapiens,GSE179848,445.0,SURF1_1_sp2_SURF1_Mutation_Control_ox21,SURF1_1_sp2_SURF1_Mutation_Control_ox21_p26,SURF1_1,hFB6,Primary Human Fibroblast (forearm),male,SURF1_Mutation,1.0,2.0,0.0,Control,21.0,2018-11-16,18:00,,26.0,7.0,100.2916667,4.916666667,2.5,3.470865,0.473367157,23.82434639,249.2779614,1.0,39486906.0,11846.0,35.58,92.21,9.7,1235.92,80.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
